id,ticker_id,date_id,open,high,low,close,volume,vwap,daily_return_pct,sma_7,sma_30,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi_14,bb_upper,bb_middle,bb_lower,volatility_7d,volume_zscore,is_outlier,target_next_close,ingested_at
56,1,20240730,217.5078,218.639,214.4613,217.1208,41643800,,0,216.5381,223.4505,218.0855,219.887,-1.8015,-1.2673,-0.5342,32.9227,227.7256,220.0352,212.3448,0.001136,-0.7999,f,220.3756,2026-05-11 03:09:19.738139
57,1,20240731,219.7405,222.1023,218.9368,220.3756,50036300,,0,217.7729,222.7294,218.7359,219.9567,-1.2208,-1.2929,0.0721,62.8344,225.3704,219.3605,213.3506,0.005511,0.1543,f,216.6842,2026-05-11 03:09:19.738139
58,1,20240801,222.648,222.7572,215.3544,216.6842,62501000,,0,217.8466,222.1201,218.1532,219.4899,-1.3367,-1.3018,-0.0349,37.5505,224.5869,218.7829,212.9789,0.009236,1.6604,f,218.1727,2026-05-11 03:09:19.738139
59,1,20240802,217.4681,223.8686,216.0392,218.1727,105568600,,0,218.2265,221.4136,218.1587,219.302,-1.1433,-1.2596,0.1163,48.6445,223.5303,218.3414,213.1525,0.009563,2.6308,f,207.6639,2026-05-11 03:09:19.738139
60,1,20240805,197.5621,211.8615,194.4958,207.6639,119548600,,0,215.0596,219.7511,215.178,217.6417,-2.4637,-1.6022,-0.8615,18.2204,224.6022,216.8836,209.165,0.019002,2.0919,f,205.6396,2026-05-11 03:09:19.738139
61,1,20240806,203.7244,208.3784,199.5269,205.6396,69660500,,0,211.3767,217.9259,212.4688,215.9294,-3.4606,-2.2043,-1.2563,15.7019,224.2,215.1193,206.0386,0.018664,0.2088,f,208.2097,2026-05-11 03:09:19.738139
62,1,20240807,205.3121,212.0004,204.806,208.2097,63516400,,0,208.7427,216.665,211.2591,214.8281,-3.569,-2.6916,-0.8774,31.6677,224.16,214.254,204.348,0.019479,-0.0244,f,211.6729,2026-05-11 03:09:19.738139
63,1,20240808,211.4745,212.5561,207.2273,211.6729,47161100,,0,208.3869,215.9459,211.3767,214.378,-3.0013,-2.8463,-0.155,48.9973,223.7979,213.8392,203.8805,0.00889,-0.6072,f,214.5804,2026-05-11 03:09:19.738139
64,1,20240809,210.4722,215.1163,210.3432,214.5804,42201600,,0,210.6522,215.412,212.2866,214.4069,-2.1203,-2.6495,0.5292,60.2618,223.5052,213.6685,203.8318,0.007735,-0.7924,f,216.1104,2026-05-11 03:09:19.738139
65,1,20240812,214.6599,218.0775,214.193,216.1104,38028100,,0,213.2767,215.0033,213.3726,214.6499,-1.2773,-2.2164,0.9391,65.5867,223.4072,213.623,203.8388,0.007249,-0.9579,f,219.826,2026-05-11 03:09:19.738139
66,1,20240813,217.5807,220.4419,217.5807,219.826,44155300,,0,216.1009,214.7728,215.2056,215.3883,-0.1827,-1.5619,1.3792,75.9892,224.212,213.8935,203.575,0.007396,-0.7468,f,220.2731,2026-05-11 03:09:19.738139
67,1,20240814,219.1306,221.5745,218.2662,220.273,41960600,,0,218.1428,215.0002,216.6448,216.0852,0.5596,-0.8501,1.4097,77.0974,224.1748,213.8833,203.5918,0.006472,-0.7822,f,223.2535,2026-05-11 03:09:19.738139
68,1,20240815,223.1343,223.8794,221.3063,223.2535,46414000,,0,220.4022,215.4957,218.5219,217.1078,1.4141,-0.094,1.5081,83.7564,226.2775,214.5402,202.8029,0.007411,-0.5513,f,224.5748,2026-05-11 03:09:19.738139
69,1,20240816,222.4587,225.3497,222.1905,224.5748,44340200,,0,222.2898,216.0482,220.241,218.1731,2.0679,0.6402,1.4277,86.1356,228.3288,215.1804,202.032,0.005104,-0.4748,f,224.4158,2026-05-11 03:09:19.738139
70,1,20240819,224.2469,224.5152,221.5844,224.4158,40687800,,0,223.5373,216.5716,221.4268,219.0637,2.3631,1.242,1.1211,84.1606,230.0157,216.8556,203.6955,0.005298,-0.7073,f,225.0318,2026-05-11 03:09:19.738139
71,1,20240820,224.2966,225.6875,223.9787,225.0318,30299000,,0,224.4712,217.099,222.4507,219.9151,2.5356,1.6981,0.8375,85.8357,230.3071,218.7948,207.2825,0.002381,-1.6562,f,224.9225,2026-05-11 03:09:19.738139
72,1,20240821,225.0417,226.4922,223.5813,224.9225,34765500,,0,224.7593,217.4021,223.1527,220.6295,2.5232,1.9986,0.5246,83.7436,229.9215,220.4661,211.0107,0.001149,-1.2082,f,223.0647,2026-05-11 03:09:19.738139
73,1,20240822,226.3034,226.8498,222.4388,223.0647,43695300,,0,224.3505,217.8275,223.1277,220.9769,2.1508,2.082,0.0688,53.9737,228.9693,221.6053,214.2413,0.003436,0.6302,f,225.3596,2026-05-11 03:09:19.738139
74,1,20240823,224.1873,226.7306,222.866,225.3596,38677300,,0,224.5322,218.3066,223.7616,221.6021,2.1595,2.1115,0.048,70.9547,228.5562,222.6832,216.8102,0.005385,-0.3366,f,225.6974,2026-05-11 03:09:19.738139
75,1,20240826,225.2802,225.7968,222.4289,225.6974,30602200,,0,224.738,219.5088,224.3114,222.1864,2.125,2.121,0.004,72.9131,227.6739,223.6419,219.6099,0.005393,-1.5813,f,226.5419,2026-05-11 03:09:19.738139
76,1,20240827,224.5251,227.3565,223.4224,226.5419,35934600,,0,225.4661,220.9023,224.9449,222.8077,2.1372,2.1282,0.009,77.8778,227.744,224.3135,220.883,0.003822,-0.5072,f,225.0119,2026-05-11 03:09:19.738139
77,1,20240828,226.4326,228.3599,224.2072,225.0119,38052200,,0,225.6946,222.0224,224.964,223.1222,1.8418,2.0479,-0.2061,54.003,226.8256,224.7874,222.7492,0.003202,-0.0544,f,228.2904,2026-05-11 03:09:19.738139
78,1,20240829,228.5984,231.4,227.3863,228.2904,51906300,,0,226.4837,223.1303,225.9087,223.8595,2.0492,2.0358,0.0134,75.4629,227.9859,225.2911,222.5963,0.006491,2.0191,f,227.5055,2026-05-11 03:09:19.738139
79,1,20240830,228.6878,228.8964,225.9954,227.5055,52990800,,0,226.8796,223.992,226.3623,224.3796,1.9827,2.0234,-0.0407,65.6937,228.5421,225.5842,222.6263,0.006671,1.7294,f,221.3162,2026-05-11 03:09:19.738139
80,1,20240903,227.0585,227.5056,219.7267,221.3162,50190600,,0,225.6052,224.339,224.9291,223.9426,0.9865,1.7216,-0.7351,27.8471,229.2035,225.2742,221.3449,0.012432,1.1417,f,219.4087,2026-05-11 03:09:19.738139
81,1,20240904,220.2134,220.3326,216.0607,219.4087,43840200,,0,223.5359,224.3112,223.3611,223.2958,0.0653,1.1906,-1.1253,22.523,230.0569,224.7119,219.3669,0.01005,0.2359,f,220.9287,2026-05-11 03:09:19.738139
82,1,20240905,220.1836,224.0085,220.0744,220.9287,36615400,,0,221.5447,224.3549,222.6703,222.9581,-0.2878,0.683,-0.9708,35.588,230.1353,224.3125,218.4897,0.011129,-0.7661,f,219.3789,2026-05-11 03:09:19.738139
83,1,20240906,222.4885,223.7701,218.3358,219.3789,48423000,,0,220.107,224.0966,221.7354,222.4475,-0.7121,0.2101,-0.9222,28.959,230.4957,223.9439,217.3921,0.005175,0.7506,f,219.4683,2026-05-11 03:09:19.738139
84,1,20240909,219.3789,219.826,215.2958,219.4684,67180000,,0,219.8515,223.7562,221.0915,222.0225,-0.931,-0.1862,-0.7448,29.9622,230.3587,223.3548,216.3509,0.004028,2.0569,f,218.6736,2026-05-11 03:09:19.738139
85,1,20240910,217.4913,220.0346,215.3156,218.6735,51591000,,0,219.4243,223.3733,220.4048,221.5447,-1.1399,-0.5159,-0.624,25.6755,229.9937,222.6524,215.3111,0.002815,0.4227,f,221.2069,2026-05-11 03:09:19.738139
86,1,20240911,220.0148,221.6341,216.468,221.2069,44587100,,0,219.7252,223.1183,220.6326,221.4965,-0.8639,-0.6616,-0.2023,53.7511,228.9895,222.1189,215.2483,0.004787,-0.4668,f,221.3162,2026-05-11 03:09:19.738139
87,1,20240912,221.048,222.0911,218.3855,221.3162,37455600,,0,220.266,222.8779,220.8268,221.4708,-0.644,-0.6715,0.0275,54.7333,228.3355,221.7493,215.1631,0.004785,-1.2902,f,221.0479,2026-05-11 03:09:19.738139
88,1,20240913,222.1209,222.5779,220.4618,221.048,36766600,,0,220.8308,222.7435,220.8896,221.4105,-0.5209,-0.6265,0.1056,51.1825,225.8585,221.0251,216.1917,0.004455,-1.1141,f,214.9083,2026-05-11 03:09:19.738139
89,1,20240916,215.1269,215.8024,212.524,214.9083,59357400,,0,219.3931,222.0467,219.1908,220.4829,-1.2921,-0.8129,-0.4792,17.1914,223.6062,219.7654,215.9246,0.010466,1.2018,f,215.3752,2026-05-11 03:09:19.738139
90,1,20240917,214.342,215.4845,213.1002,215.3752,45519300,,0,217.7113,221.3586,218.107,219.7542,-1.6472,-1.0898,-0.5574,22.4086,223.6844,219.1713,214.6582,0.010606,-0.1654,f,219.2498,2026-05-11 03:09:19.738139
91,1,20240918,216.1303,221.2566,216.1203,219.2498,59894900,,0,217.1592,220.8724,218.4316,219.6822,-1.2506,-1.177,-0.0736,54.2522,223.666,219.1554,214.6448,0.013488,1.071,f,227.3764,2026-05-11 03:09:19.738139
92,1,20240919,223.5217,228.3202,223.1641,227.3764,66781300,,0,219.8444,221.0301,220.9721,220.7799,0.1922,-0.786,0.9782,78.6824,226.5624,219.8002,213.038,0.014343,1.3849,f,226.7108,2026-05-11 03:09:19.738139
93,1,20240920,228.4692,231.5688,226.1345,226.7107,318679900,,0,223.1499,220.9248,222.602,221.626,0.976,-0.2061,1.1821,74.352,228.5018,220.5333,212.5648,0.01482,2.8991,f,224.992,2026-05-11 03:09:19.738139
94,1,20240923,225.8564,227.9526,224.3363,224.992,54146000,,0,225.344,220.7572,223.2808,222.1062,1.1746,0.2781,0.8965,62.5242,229.4586,221.0857,212.7128,0.01494,-0.281,f,225.8862,2026-05-11 03:09:19.738139
95,1,20240924,227.1578,227.8533,224.2569,225.8862,43556100,,0,226.0792,221.0619,224.0208,222.6455,1.3753,0.6603,0.715,66.2438,230.477,221.807,213.137,0.003553,-0.3974,f,224.8927,2026-05-11 03:09:19.738139
96,1,20240925,223.4621,225.8067,222.558,224.8927,42308700,,0,225.4646,221.4275,224.2685,222.9661,1.3024,0.898,0.4044,57.7633,231.033,222.1756,213.3182,0.00373,-0.4092,f,226.0352,2026-05-11 03:09:19.738139
97,1,20240926,225.8166,227.0088,223.939,226.0352,36636700,,0,225.5172,221.7679,224.7703,223.4039,1.3664,1.0635,0.3029,64.6851,231.784,222.6474,213.5108,0.003105,-0.4759,f,226.3034,2026-05-11 03:09:19.738139
98,1,20240927,226.9691,228.0221,225.8166,226.3034,34026000,,0,225.7641,222.2295,225.2057,223.8175,1.3882,1.1803,0.2079,66.4058,232.4932,223.173,213.8528,0.002771,-0.5031,f,231.4794,2026-05-11 03:09:19.738139
99,1,20240930,228.5387,231.4794,228.1513,231.4794,54541900,,0,227.5041,223.0303,226.9876,224.9106,2.077,1.4565,0.6205,85.0818,233.5246,224.8301,216.1356,0.008456,-0.2516,f,224.7337,2026-05-11 03:09:19.738139
100,1,20241001,228.0222,228.1513,222.2799,224.7338,63285000,,0,227.2955,223.4343,226.3474,224.8854,1.462,1.5035,-0.0415,43.3079,231.6201,225.766,219.9119,0.015111,-0.1694,f,225.3,2026-05-11 03:09:19.738139
101,1,20241002,224.4158,225.8861,221.5645,225.3,32880600,,0,227.0471,223.7072,226.0499,224.9445,1.1054,1.3865,-0.2811,46.2566,230.2366,226.371,222.5054,0.015148,-0.4962,f,224.1973,2026-05-11 03:09:19.738139
102,1,20241003,223.6707,225.3298,221.8626,224.1973,34044200,,0,225.7059,223.8992,225.5237,224.8379,0.6858,1.1647,-0.4789,40.7596,230.0632,226.0531,222.043,0.011088,-0.4388,f,225.3199,2026-05-11 03:09:19.738139
103,1,20241004,226.4127,226.5121,222.6673,225.3199,37245100,,0,224.9097,224.184,225.4659,224.9067,0.5592,0.9562,-0.397,48.9778,229.9195,225.914,221.9085,0.003011,-0.5853,f,220.2432,2026-05-11 03:09:19.738139
104,1,20241007,223.0349,224.2172,219.8856,220.2433,39505400,,0,223.5458,224.5397,223.9825,224.2414,-0.2589,0.5764,-0.8353,26.6882,230.7566,225.4391,220.1216,0.00899,-0.2387,f,224.2966,2026-05-11 03:09:19.738139
105,1,20241008,222.8362,224.5053,221.7931,224.2966,31855700,,0,223.4167,225.1344,224.0717,224.2493,-0.1776,0.299,-0.4766,50.5907,230.6314,225.2802,219.929,0.012051,-0.8721,f,228.042,2026-05-11 03:09:19.738139
106,1,20241009,223.7602,228.2507,223.3628,228.042,33591100,,0,224.3548,225.7206,225.1994,224.7903,0.4091,0.2976,0.1115,64.7354,231.1957,225.5951,219.9945,0.013556,-0.6009,f,227.5453,2026-05-11 03:09:19.738139
107,1,20241010,226.2935,228.0023,225.6875,227.5453,28183500,,0,225.7159,225.7318,225.8657,225.1834,0.6823,0.4174,0.2649,61.6208,231.4724,225.7461,220.0198,0.008826,-0.989,f,226.065,2026-05-11 03:09:19.738139
108,1,20241011,227.8036,227.9129,225.8564,226.065,31759200,,0,226.8002,225.6888,225.9223,225.3091,0.6132,0.4934,0.1198,51.7429,231.4407,225.7223,220.0039,0.007266,-0.6311,f,229.7905,2026-05-11 03:09:19.738139
109,1,20241014,227.2075,230.2177,227.1082,229.7905,39882100,,0,227.8348,226.0087,227.021,225.9485,1.0725,0.6705,0.402,68.6054,230.6123,225.5534,220.4945,0.007188,0.2772,f,232.3239,2026-05-11 03:09:19.738139
110,1,20241015,232.0854,235.9401,230.8535,232.3239,64751400,,0,229.1292,226.4379,228.5271,226.858,1.6691,0.9895,0.6796,76.1504,232.8074,226.3124,219.8174,0.007879,2.7347,f,230.2674,2026-05-11 03:09:19.738139
111,1,20241016,230.0886,230.6052,228.34,230.2674,34082200,,0,230.1184,226.7962,229.0214,227.3444,1.677,1.2382,0.4388,60.4497,233.6867,226.8091,219.9315,0.008384,-0.3421,f,230.635,2026-05-11 03:09:19.738139
112,1,20241017,231.9066,232.3239,229.0156,230.635,32993800,,0,230.8919,227.1028,229.4797,227.8138,1.6659,1.3947,0.2712,62.2996,234.4419,227.4529,220.4639,0.00578,-0.4389,f,233.4664,2026-05-11 03:09:19.738139
113,1,20241018,234.6387,234.6387,232.4828,233.4664,46431500,,0,231.5802,227.5804,230.612,228.6202,1.9918,1.5886,0.4032,74.5204,235.9722,228.2675,220.5628,0.006165,0.7827,f,234.9367,2026-05-11 03:09:19.738139
114,1,20241021,232.92,235.3043,232.92,234.9367,36254500,,0,232.6205,227.8109,231.8403,229.5213,2.319,1.8308,0.4882,79.1851,236.2091,229.7369,223.2647,0.00474,-0.1659,f,234.3208,2026-05-11 03:09:19.738139
115,1,20241022,232.3636,234.6784,231.0821,234.3208,38846600,,0,233.7261,228.45,232.5448,230.206,2.3388,2.0147,0.3241,71.8492,236.574,230.7393,224.9046,0.005178,0.0166,f,229.254,2026-05-11 03:09:19.738139
116,1,20241023,232.5524,233.6055,226.2736,229.254,52287000,,0,232.9271,228.7136,231.6102,230.0702,1.54,1.9019,-0.3619,35.6627,236.5038,230.8605,225.2172,0.008833,1.0866,f,229.0653,2026-05-11 03:09:19.738139
117,1,20241024,228.4791,229.3137,226.9194,229.0653,31109500,,0,231.4596,229.0381,230.8874,229.9269,0.9605,1.605,-0.6445,34.7938,236.3491,231.0125,225.6759,0.008014,-0.928,f,229.8998,2026-05-11 03:09:19.738139
118,1,20241025,228.2407,231.698,228.0718,229.8998,38802300,,0,230.1084,229.3435,230.6069,229.923,0.6839,1.2936,-0.6097,42.9741,235.6475,231.396,227.1445,0.008476,-0.2726,f,231.8768,2026-05-11 03:09:19.738139
